CODIGO;NOMBRE;CATEGORIA;SUBCATEGORIA;TONALIDAD;COLORES;FORMATO;AMBIENTE;ESTILO;EMOCION;IMPACTO_VISUAL;TECNICA_VISUAL
2656;Ecos del Desierto;Paisajes;Piramides;Oscuro;marrón, dorado;Horizontal;Living;Moderno;Misterio;Protagonista;Digital/3D
2657;Montañas del Alba;Paisajes;Montañas;Frío;azul, naranja;Vertical;Living;Moderno;Energía;Protagonista;Fotográfica
2658;Sauce en Silencio;Paisajes;General;Oscuro;gris, plateado;Horizontal;Living;Minimalista;Calma;Suave;Fotográfica
2659;Vasto Silencio;Paisajes;General;Blanco y Negro;gris, plateado;Horizontal;Living;Industrial;Calma;Equilibrado;Fotográfica
2660;Lago de Otoño 1;Paisajes;General;Oscuro;amarillo, gris;Horizontal;Living;Clásico;Calma;Equilibrado;Fotográfica
2661;Puente de Brooklyn;Paisajes;General;Blanco y Negro;plateado, gris;Horizontal;Living;Industrial;Misterio;Protagonista;Fotográfica
2662;Cabina de Londres;Paisajes;General;Blanco y Negro;gris, negro;Vertical;Living;Industrial;Energía;Protagonista;Fotográfica
2663;Primavera en Washington;Paisajes;General;Cálido;rosa, amarillo;Vertical;Living;Clásico;Armonía;Protagonista;Fotográfica
2664;Explosión Tropical;Animales;Tucan;Vibrante;azul, verde;Horizontal;Infantil/Juvenil;Boho;Alegría;Protagonista;Pictórica
2665;Sendero de Arena;Paisajes;Playa;Pastel;azul, blanco;Vertical;Dormitorio;Minimalista;Calma;Suave;Pictórica
2666;Escudo del Tiempo;Animales;Tortugas;Vibrante;azul, naranja;Vertical;Infantil/Juvenil;Boho;Libertad;Protagonista;Pictórica
2667;El Libro de la Naturaleza;Paisajes;General;Frío;gris, verde;Vertical;Infantil/Juvenil;Boho;Inspiración;Protagonista;Pictórica
2668;Melodía Oceánica;Animales;Ballenas;Frío;azul, gris;Horizontal;Infantil/Juvenil;Boho;Calma;Equilibrado;Pictórica
2669;Ballena Ancestral;Animales;Ballenas;Pastel;gris, plateado;Horizontal;Infantil/Juvenil;Nórdico;Calma;Equilibrado;Ilustrativa
2670;Titán Marino;Animales;Ballenas;Oscuro;plateado, negro;Horizontal;Living;Minimalista;Misterio;Protagonista;Digital/3D
2671;Danza Marina;Animales;Ballenas;Blanco y Negro;plateado, gris;Vertical;Living;Clásico;Calma;Equilibrado;Ilustrativa
2672;Grandeza Marina;Animales;Ballenas;Frío;azul, naranja;Horizontal;Living;Moderno;Energía;Protagonista;Pictórica
2673;Sinfonía del Mar Profundo;Animales;Ballenas;Vibrante;azul, naranja;Vertical;Living;Moderno;Libertad;Protagonista;Fotográfica
2674;Reina de las Profundidades;Animales;Ballenas;Oscuro;azul, violeta;Vertical;Living;Minimalista;Misterio;Protagonista;Ilustrativa
2675;Entre Raíces y Cielo;Botanica;Arboles;Cálido;naranja, amarillo;Horizontal;Living;Moderno;Inspiración;Protagonista;Digital/3D
2676;El Alma de la Metrópolis;Paisajes;Ciudades;Cálido;violeta, naranja;Horizontal;Living;Elegante;Romanticismo;Protagonista;Fotográfica
2677;Vértigo de Concreto;Paisajes;Ciudades;Vibrante;amarillo, violeta;Horizontal;Living;Industrial;Energía;Protagonista;Fotográfica
2678;Oración en Getsemaní;Cristianismo;General;Oscuro;verde, violeta;Horizontal;Dormitorio;Clásico;Calma;Protagonista;Pictórica
2679;Un Mundo por Recorrer;Mapamundi;General;Tierra;dorado, amarillo;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Collage/Mixta
2680;El Buen Pastor;Cristianismo;General;Tierra;beige, amarillo;Horizontal;Dormitorio;Clásico;Calma;Protagonista;Pictórica
2681;Ruta 66 1;Paisajes;General;Oscuro;verde, plateado;Horizontal;Living;Industrial;Libertad;Protagonista;Digital/3D
2682;París al Atardecer;Paisajes;Ciudades;Cálido;violeta, naranja;Horizontal;Living;Elegante;Romanticismo;Protagonista;Fotográfica
2684;Dioses de Egipto;Paisajes;Piramides;Vibrante;naranja, dorado;Horizontal;Living;Clásico;Inspiración;Protagonista;Ilustrativa
2685;Vocación de Justicia;Tematico;Abogados;Neutro;violeta, naranja;Horizontal;Oficina;Clásico;Elegancia;Protagonista;Fotográfica
2686;Pincelada de Fuerza;Mujer;Frida Khalo;Cálido;naranja, rojo;Horizontal;Hall de Entrada;Moderno;Fuerza;Protagonista;Ilustrativa
2687;Flores en el Cabello;Mujer;Frida Khalo;Vibrante;verde, dorado;Horizontal;Hall de Entrada;Boho;Inspiración;Protagonista;Fotográfica
2688;Raíces y Rebeldía;Mujer;Frida Khalo;Vibrante;dorado, rosa;Vertical;Hall de Entrada;Boho;Inspiración;Protagonista;Pictórica
2689;Autenticidad sin Filtro;Mujer;Frida Khalo;Vibrante;amarillo, verde;Vertical;Hall de Entrada;Moderno;Energía;Protagonista;Pictórica
2690;Alma Pintada;Mujer;Frida Khalo;Cálido;rojo, marrón;Vertical;Hall de Entrada;Clásico;Elegancia;Protagonista;Fotográfica
2691;Jardín Tropical 2;Botanica;Flores;Vibrante;naranja, amarillo;Horizontal;Living;Moderno;Alegría;Protagonista;Ilustrativa
2692;Pasión y Color;Mujer;Frida Khalo;Vibrante;amarillo, dorado;Vertical;Hall de Entrada;Boho;Inspiración;Protagonista;Collage/Mixta
2693;Torre de París;Paisajes;Ciudades;Tierra;verde, plateado;Horizontal;Living;Clásico;Inspiración;Protagonista;Fotográfica
2694;Rey de Reyes;Cristianismo;General;Blanco y Negro;blanco, dorado;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Ilustrativa
2695;Huellas del Viajero;Mapamundi;General;Cálido;naranja, marrón;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Collage/Mixta
2696;Trabaja Duro, Sueña en Grande;Tematico;General;Vibrante;violeta, dorado;Horizontal;Oficina;Moderno;Inspiración;Protagonista;Ilustrativa
2697;Fronteras Invisibles;Mapamundi;General;Tierra;marrón, naranja;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Fotográfica
2698;Dioses del Nilo;Mapamundi;Piramides;Neutro;dorado, amarillo;Horizontal;Living;Clásico;Inspiración;Protagonista;Ilustrativa
2699;Identidad Propia;Mujer;Frida Khalo;Cálido;rosa, violeta;Horizontal;Hall de Entrada;Boho;Libertad;Protagonista;Pictórica
2700;Sombras del Mundo;Mapamundi;General;Tierra;negro, blanco;Horizontal;Oficina;Moderno;Fuerza;Protagonista;Ilustrativa
2701;La Esencia de Ella;Mujer;General;Vibrante;violeta, amarillo;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
2702;Frente al Universo;Tematico;General;Oscuro;verde, amarillo;Horizontal;Infantil/Juvenil;Moderno;Inspiración;Protagonista;Ilustrativa
2703;Guerrero de Sombras;Tematico;General;Oscuro;gris, plateado;Horizontal;Infantil/Juvenil;Moderno;Energía;Protagonista;Ilustrativa
2704;Ritual de Calma;Botanica;Flores;Blanco y Negro;verde, blanco;Horizontal;Baño;Nórdico;Calma;Equilibrado;Fotográfica
2705;Glamour Atemporal;Mujer;Marilyn;Cálido;naranja, rojo;Horizontal;Dormitorio;Elegante;Elegancia;Protagonista;Fotográfica
2706;Camino del Explorador;Mapamundi;General;Cálido;marrón, dorado;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Ilustrativa
2707;Color y Dolor;Mujer;Frida Khalo;Vibrante;rosa, dorado;Vertical;Hall de Entrada;Boho;Misterio;Protagonista;Collage/Mixta
2708;Brillo de Hollywood;Mujer;Marilyn;Pastel;rosa, blanco;Horizontal;Dormitorio;Moderno;Elegancia;Protagonista;Ilustrativa
2709;Navegante del Mar;Paisajes;Playa;Frío;azul, plateado;Horizontal;Living;Clásico;Libertad;Protagonista;Digital/3D
2710;Vela al Atardecer;Paisajes;Playa;Cálido;amarillo, marrón;Horizontal;Living;Moderno;Libertad;Protagonista;Fotográfica
2711;Velero de Época;Paisajes;General;Frío;marrón, azul;Horizontal;Living;Clásico;Libertad;Protagonista;Fotográfica
2712;Cataratas del Iguazú;Paisajes;General;Frío;verde, plateado;Horizontal;Living;Moderno;Fuerza;Protagonista;Fotográfica
2713;Altura Serena;Animales;Jirafas;Vibrante;verde, dorado;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Collage/Mixta
2714;Revolución Musical;Musical;The Beatles;Vibrante;amarillo, verde;Horizontal;Living;Moderno;Alegría;Protagonista;Collage/Mixta
2715;Leyenda de Liverpool;Musical;The Beatles;Vibrante;verde, violeta;Horizontal;Living;Moderno;Energía;Protagonista;Ilustrativa
2716;Pétalos en Vuelo;Botanica;Flores;Frío;violeta, rosa;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Fotográfica
2717;Brote Eterno;Botanica;Flores;Pastel;violeta, azul;Horizontal;Dormitorio;Nórdico;Calma;Suave;Fotográfica
2718;Belleza Fugaz;Botanica;Flores;Vibrante;violeta, amarillo;Horizontal;Dormitorio;Elegante;Romanticismo;Protagonista;Fotográfica
2719;Caminito de Colores;Paisajes;Ciudades;Cálido;naranja, verde;Horizontal;Living;Boho;Alegría;Protagonista;Fotográfica
2720;Instante de Belleza;Botanica;Flores;Cálido;naranja, rojo;Horizontal;Living;Clásico;Energía;Protagonista;Fotográfica
2721;Fragancia Serena;Botanica;Flores;Cálido;rojo, naranja;Horizontal;Living;Boho;Energía;Protagonista;Fotográfica
2722;Susurro Floral;Botanica;Flores;Frío;violeta, azul;Horizontal;Living;Moderno;Misterio;Protagonista;Digital/3D
2723;Amapola Encendida;Botanica;Flores;Cálido;rojo, rosa;Horizontal;Living;Clásico;Energía;Protagonista;Fotográfica
2724;Flor de Luz;Botanica;Flores;Vibrante;violeta, rosa;Horizontal;Dormitorio;Moderno;Romanticismo;Protagonista;Fotográfica
2725;Lectura entre Olas;Paisajes;Playa;Frío;azul, amarillo;Horizontal;Infantil/Juvenil;Moderno;Inspiración;Protagonista;Digital/3D
2726;Fragancia de Jardín;Botanica;Flores;Vibrante;rojo, rosa;Horizontal;Dormitorio;Clásico;Romanticismo;Protagonista;Fotográfica
2727;Rincón de Pétalos;Botanica;Flores;Pastel;violeta, naranja;Horizontal;Dormitorio;Nórdico;Calma;Equilibrado;Fotográfica
2728;Color Silvestre;Botanica;Flores;Cálido;rojo, naranja;Horizontal;Living;Minimalista;Energía;Protagonista;Fotográfica
2729;Brote de Primavera;Botanica;Flores;Cálido;rojo, naranja;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
2730;Aroma de Ensueño;Botanica;Flores;Vibrante;violeta, rosa;Horizontal;Dormitorio;Moderno;Energía;Protagonista;Fotográfica
2731;Jardín Perfumado;Botanica;Flores;Cálido;amarillo, naranja;Horizontal;Living;Minimalista;Alegría;Protagonista;Fotográfica
2732;Esencia Floreada;Botanica;Flores;Cálido;rojo, naranja;Horizontal;Living;Industrial;Misterio;Protagonista;Fotográfica
2733;Marea Azul;Paisajes;Playa;Cálido;amarillo, naranja;Horizontal;Living;Moderno;Libertad;Protagonista;Fotográfica
2734;Costa de Sal;Paisajes;Playa;Vibrante;azul, amarillo;Horizontal;Living;Nórdico;Calma;Protagonista;Fotográfica
2735;Espuma Serena;Paisajes;Playa;Pastel;violeta, naranja;Horizontal;Living;Nórdico;Calma;Equilibrado;Fotográfica
2736;Mundo Antiguo;Mapamundi;General;Tierra;marrón, verde;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Fotográfica
2737;Verano Sereno;Paisajes;Playa;Pastel;azul, naranja;Horizontal;Living;Nórdico;Calma;Equilibrado;Fotográfica
2738;Navegar al Ocaso;Paisajes;Playa;Cálido;naranja, violeta;Horizontal;Living;Minimalista;Calma;Equilibrado;Fotográfica
2739;Espuma al Viento;Paisajes;Playa;Cálido;naranja, violeta;Horizontal;Living;Nórdico;Calma;Protagonista;Fotográfica
2740;Ruta 66 2;Paisajes;General;Tierra;naranja, amarillo;Horizontal;Living;Industrial;Libertad;Protagonista;Fotográfica
2741;Corcel de Libertad;Animales;Caballos;Blanco y Negro;plateado, marrón;Vertical;Living;Minimalista;Calma;Equilibrado;Fotográfica
2742;Mapa de Sueños;Mapamundi;General;Tierra;marrón, naranja;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Fotográfica
2743;Entre Flores y Cielo;Paisajes;Flores;Cálido;rojo, naranja;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
2744;Libertad sobre Ruedas;Tematico;Motos;Oscuro;negro, marrón;Horizontal;Living;Industrial;Fuerza;Protagonista;Fotográfica
2745;Espíritu Zen;Budismo;General;Blanco y Negro;plateado, gris;Horizontal;Living;Clásico;Calma;Equilibrado;Fotográfica
2746;El Mundo es Negocio;Mapamundi;General;Frío;verde, dorado;Horizontal;Oficina;Industrial;Energía;Protagonista;Collage/Mixta
2747;Camino Abierto;Tematico;Motos;Oscuro;rojo, marrón;Horizontal;Infantil/Juvenil;Industrial;Energía;Protagonista;Fotográfica
2748;El Camino del Bosque;Paisajes;Bosque;Tierra;verde, marrón;Horizontal;Living;Nórdico;Calma;Equilibrado;Fotográfica
2749;Vida Infinita;Botanica;Arboles;Cálido;naranja, amarillo;Horizontal;Living;Boho;Calma;Protagonista;Fotográfica
2750;Un Planeta, Mil Historias;Mapamundi;General;Tierra;naranja, marrón;Horizontal;Cocina;Boho;Inspiración;Protagonista;Fotográfica
2751;El Rugido de la Carretera;Tematico;Motos;Cálido;naranja, rojo;Horizontal;Infantil/Juvenil;Industrial;Energía;Protagonista;Fotográfica
2752;Bosque entre la Niebla;Paisajes;Bosque;Oscuro;verde, violeta;Horizontal;Living;Nórdico;Misterio;Equilibrado;Fotográfica
2753;Rostro del Buda;Budismo;General;Metálico;dorado, plateado;Horizontal;Hall de Entrada;Elegante;Calma;Protagonista;Fotográfica
2754;Donde Habita la Calma;Budismo;General;Tierra;verde, marrón;Horizontal;Baño;Nórdico;Calma;Equilibrado;Fotográfica
2755;Corazón Herido y Fuerte;Mujer;Frida Khalo;Vibrante;verde, marrón;Vertical;Hall de Entrada;Boho;Inspiración;Protagonista;Collage/Mixta
2756;Lealtad Salvaje;Animales;Lobos;Cálido;naranja, rojo;Horizontal;Living;Nórdico;Armonía;Protagonista;Fotográfica
2757;Paraíso Tropical 1;Paisajes;General;Pastel;verde, blanco;Horizontal;Living;Clásico;Armonía;Protagonista;Pictórica
2758;Reflexión sobre la Fe;Tematico;General;Oscuro;dorado, naranja;Horizontal;Oficina;Moderno;Inspiración;Protagonista;Collage/Mixta
2759;Pasión Azul y Oro;Deporte;Boca;Frío;azul, dorado;Horizontal;Infantil/Juvenil;Industrial;Energía;Protagonista;Fotográfica
2760;El Paisaje del Silencio;Paisajes;General;Cálido;naranja, verde;Horizontal;Living;Clásico;Armonía;Protagonista;Pictórica
2761;Mirada Curiosa;Animales;Gatos;Oscuro;azul, plateado;Horizontal;Infantil/Juvenil;Moderno;Misterio;Protagonista;Digital/3D
2762;Hojas en el Viento;Botanica;Hojas;Pastel;verde, rosa;Vertical;Living;Moderno;Calma;Equilibrado;Ilustrativa
2763;El Pulso Urbano;Paisajes;Ciudades;Frío;plateado, blanco;Horizontal;Oficina;Minimalista;Calma;Equilibrado;Fotográfica
2764;Luz del Dharma;Budismo;General;Tierra;dorado, blanco;Horizontal;Oficina;Nórdico;Calma;Equilibrado;Collage/Mixta
2765;Nobleza Gris;Animales;Elefantes;Cálido;naranja, amarillo;Horizontal;Living;Boho;Armonía;Protagonista;Digital/3D
2766;Cactus Sereno;Botanica;Hojas;Neutro;verde, plateado;Vertical;Cocina;Nórdico;Calma;Suave;Ilustrativa
2767;Regreso al Futuro;Tematico;Peliculas;Oscuro;dorado, azul;Vertical;Infantil/Juvenil;Industrial;Inspiración;Protagonista;Fotográfica
2768;Esencia del Barbero;Tematico;Barberia;Vibrante;marrón, violeta;Horizontal;Baño;Industrial;Energía;Protagonista;Fotográfica
2769;Herramientas del Barbero;Tematico;Barberia;Blanco y Negro;plateado, marrón;Horizontal;Baño;Industrial;Elegancia;Protagonista;Fotográfica
2770;Esencia de Barbería;Tematico;Barberia;Metálico;marrón, plateado;Horizontal;Baño;Industrial;Elegancia;Protagonista;Fotográfica
2771;Estilo Vintage;Tematico;Barberia;Neutro;marrón, plateado;Horizontal;Baño;Industrial;Elegancia;Protagonista;Fotográfica
2772;Barbería de Época;Tematico;Barberia;Metálico;marrón, rojo;Horizontal;Baño;Industrial;Elegancia;Protagonista;Fotográfica
2773;Corte Clásico;Tematico;Barberia;Metálico;marrón, plateado;Horizontal;Baño;Industrial;Energía;Protagonista;Fotográfica
2774;Corte de Precisión;Tematico;Barberia;Blanco y Negro;plateado, gris;Horizontal;Baño;Industrial;Fuerza;Protagonista;Fotográfica
2775;Salón Moderno;Tematico;Barberia;Metálico;marrón, plateado;Horizontal;Baño;Industrial;Elegancia;Protagonista;Fotográfica
2776;Barbería Vintage;Tematico;Barberia;Vibrante;marrón, verde;Horizontal;Baño;Industrial;Misterio;Protagonista;Fotográfica
2777;Cataratas Majestuosas;Paisajes;General;Tierra;verde, rojo;Horizontal;Living;Moderno;Fuerza;Protagonista;Fotográfica
2778;Geografía Soñada;Mapamundi;General;Blanco y Negro;negro, blanco;Horizontal;Oficina;Minimalista;Inspiración;Equilibrado;Ilustrativa
2779;Perspectiva Urbana;Paisajes;Ciudades;Cálido;naranja, amarillo;Horizontal;Oficina;Moderno;Energía;Protagonista;Fotográfica
2780;Cielo de Asfalto;Paisajes;Ciudades;Pastel;naranja, amarillo;Horizontal;Oficina;Moderno;Energía;Protagonista;Fotográfica
2781;Ciudad Histórica;Paisajes;Ciudades;Cálido;naranja, amarillo;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Fotográfica
2783;El Camino del Loto 2;Budismo;General;Oscuro;plateado, azul;Horizontal;Dormitorio;Minimalista;Calma;Suave;Ilustrativa
2784;Camino al Despertar;Budismo;General;Tierra;dorado, amarillo;Horizontal;Hall de Entrada;Elegante;Calma;Equilibrado;Ilustrativa
2785;Armonía Espiritual;Budismo;General;Frío;azul, plateado;Horizontal;Dormitorio;Elegante;Calma;Equilibrado;Ilustrativa
2786;El Corazón Zen 2;Budismo;General;Pastel;verde, azul;Horizontal;Hall de Entrada;Clásico;Calma;Protagonista;Fotográfica
2787;Buda entre Ruinas;Budismo;General;Tierra;naranja, plateado;Horizontal;Living;Clásico;Inspiración;Protagonista;Fotográfica
2788;El Arte de Respirar;Budismo;General;Oscuro;rojo, marrón;Horizontal;Dormitorio;Minimalista;Calma;Equilibrado;Fotográfica
2789;Monstera en Rosa;Botanica;Hojas;Pastel;verde, rosa;Vertical;Living;Minimalista;Calma;Suave;Fotográfica
2790;Calle de Caminito;Paisajes;Ciudades;Vibrante;naranja, amarillo;Horizontal;Living;Boho;Alegría;Protagonista;Fotográfica
2791;Casa Rosada;Paisajes;Ciudades;Frío;naranja, verde;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Fotográfica
2792;Noches de Neón;Paisajes;Ciudades;Vibrante;rosa, violeta;Horizontal;Living;Elegante;Energía;Protagonista;Fotográfica
2793;Gato de Cheshire;Animales;Gatos;Frío;azul, verde;Horizontal;Infantil/Juvenil;Moderno;Alegría;Protagonista;Digital/3D
2794;Vida Metropolitana;Paisajes;Ciudades;Cálido;naranja, rojo;Horizontal;Living;Industrial;Energía;Protagonista;Fotográfica
2795;Destinos Infinitos;Mapamundi;General;Tierra;marrón, verde;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Ilustrativa
2796;Fachadas de Caminito;Paisajes;Ciudades;Vibrante;amarillo, naranja;Horizontal;Living;Boho;Alegría;Protagonista;Fotográfica
2797;Trazos del Planeta;Mapamundi;General;Tierra;amarillo, marrón;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Fotográfica
2798;El Mundo en Billetes;Mapamundi;General;Neutro;plateado, negro;Horizontal;Oficina;Industrial;Energía;Protagonista;Collage/Mixta
2799;Mapa Sepia;Mapamundi;General;Tierra;naranja, marrón;Horizontal;Oficina;Clásico;Inspiración;Protagonista;Ilustrativa
2800;El Lado Oscuro;Tematico;Peliculas;Oscuro;rojo, naranja;Horizontal;Infantil/Juvenil;Moderno;Fuerza;Protagonista;Digital/3D
2801;Mundo Digital;Mapamundi;General;Vibrante;azul, violeta;Horizontal;Oficina;Moderno;Inspiración;Protagonista;Digital/3D
2802;Poder Saiyajin;Tematico;Peliculas;Frío;rojo, naranja;Horizontal;Infantil/Juvenil;Moderno;Energía;Protagonista;Ilustrativa
2803;Navegar en Calma;Paisajes;Playa;Pastel;rosa, naranja;Horizontal;Living;Minimalista;Calma;Suave;Fotográfica
2805;Serenidad Lunar 2;Paisajes;Luna;Oscuro;dorado, plateado;Vertical;Dormitorio;Elegante;Misterio;Protagonista;Ilustrativa
2806;París de Noche;Paisajes;Ciudades;Cálido;verde, violeta;Horizontal;Living;Elegante;Romanticismo;Protagonista;Fotográfica
2807;Rostro en Color;Tematico;Einstein;Vibrante;marrón, dorado;Horizontal;Living;Moderno;Energía;Protagonista;Pictórica
2808;Nebulosa Lejana;Paisajes;Universo;Frío;azul, violeta;Horizontal;Dormitorio;Moderno;Misterio;Protagonista;Digital/3D
2809;París Tricolor;Paisajes;Ciudades;Frío;rojo, naranja;Horizontal;Living;Moderno;Energía;Protagonista;Fotográfica
2810;Icono Glamour;Tematico;Marilyn;Pastel;dorado, verde;Horizontal;Dormitorio;Boho;Energía;Protagonista;Collage/Mixta
2811;Pan Recién Horneado;Tematico;Panaderia;Neutro;beige, marrón;Horizontal;Cocina;Nórdico;Alegría;Protagonista;Fotográfica
2812;Aroma de Trigo;Tematico;Panaderia;Cálido;dorado, amarillo;Horizontal;Cocina;Clásico;Calma;Protagonista;Fotográfica
2813;Tarta de Limón;Tematico;Panaderia;Metálico;beige, dorado;Horizontal;Cocina;Elegante;Alegría;Protagonista;Fotográfica
2814;Rey del Pop;Tematico;Michael Jackson;Vibrante;violeta, naranja;Horizontal;Living;Moderno;Energía;Protagonista;Collage/Mixta
2815;Esencia Mexicana;Mujer;Frida Khalo;Vibrante;violeta, rosa;Horizontal;Hall de Entrada;Moderno;Inspiración;Protagonista;Ilustrativa
2816;Retrato Cromático;Mujer;Frida Khalo;Vibrante;violeta, azul;Vertical;Hall de Entrada;Moderno;Energía;Protagonista;Pictórica
2817;Mirada Intensa;Mujer;Frida Khalo;Vibrante;dorado, rosa;Vertical;Hall de Entrada;Moderno;Misterio;Protagonista;Pictórica
